LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
20000,1,1,3,29,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,1,3,44,7,7,7,7,7,9,11623,12436,12943,15428,14883,15494,1300,1000,2700,0,850,850,1
20000,1,1,3,49,9,9,9,9,9,9,11572,27270,14375,15200,20000,16560,2820,4000,1200,5000,10000,0,0
20000,1,1,2,35,9,9,9,9,9,9,16500,17012,18181,19331,19113,17996,1281,1450,1600,382,383,345,0
20000,1,1,1,46,9,9,9,9,9,9,14075,15523,17264,18325,15680,0,2000,2000,1500,500,0,0,0
20000,1,1,3,40,9,9,9,9,9,9,8151,9011,10858,12670,13157,13742,1153,2000,2000,1000,800,1000,0
20000,1,1,2,40,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,1,2,40,9,9,9,9,9,9,16884,17891,19078,19800,20000,0,1291,1478,1200,400,0,0,0
20000,1,1,2,46,9,9,9,9,9,9,9784,11195,12542,13619,14415,15281,1885,1838,1300,1000,1074,183,0
20000,1,1,3,50,9,9,9,9,9,7,19657,20141,17703,18954,19582,19866,1273,1321,1572,1200,700,400,0
20000,1,1,3,53,6,7,7,2,2,2,2255,2255,2255,2255,2255,2255,0,0,0,0,0,0,1
20000,1,1,2,59,7,7,7,7,5,6,16357,19074,18482,20329,19616,19303,3000,0,2300,0,0,0,1
20000,1,1,1,59,7,9,9,9,9,9,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,1
20000,1,1,2,57,7,9,9,7,6,7,9918,11442,15926,16668,16109,15709,2000,5000,1300,0,0,1000,0
20000,1,1,3,49,9,9,9,11,11,11,10823,11180,0,0,0,0,1400,0,0,0,0,0,1
20000,1,1,2,24,9,9,9,9,9,10,18661,17895,19598,19701,3486,199,1400,2000,1000,400,199,0,0
20000,1,1,2,26,6,6,7,9,9,9,21667,21081,19661,26158,13560,15324,0,25,2000,1000,2000,1000,1
20000,1,1,2,29,8,7,9,9,9,9,5957,4909,5865,17935,19353,20094,0,2000,13500,2500,2000,1500,1
20000,1,1,2,45,9,9,9,9,9,9,18416,13656,9022,5961,3970,780,1303,1518,1000,79,0,0,0
20000,1,1,2,39,9,9,9,9,9,9,30892,16348,13593,10236,17541,16322,5000,2015,3000,10005,3414,270,0
20000,1,1,2,40,9,9,9,7,7,9,13195,14197,15657,14418,13561,13291,1238,2959,580,0,435,518,0
20000,1,1,3,47,9,9,9,9,9,9,16013,14334,9086,5096,5096,5200,1419,1270,1200,0,104,0,0
20000,1,1,2,31,9,9,9,9,9,9,7222,13627,11974,11467,10469,9380,10009,2004,5013,3010,3690,4384,0
20000,1,1,2,61,6,7,7,10,9,9,1930,1742,-780,1170,780,0,0,0,1950,0,0,1320,0
20000,1,1,2,36,9,9,9,9,9,10,18786,19015,20149,19870,-200,16636,1615,1749,1250,200,20901,1100,0
20000,1,1,3,62,7,6,7,7,7,7,17072,16505,17242,16668,17972,18316,0,1300,0,1586,780,800,0
20000,1,1,2,49,6,7,7,7,9,9,16066,15516,18047,17326,17326,17680,0,3100,0,400,354,2000,0
20000,1,1,2,23,9,9,9,9,9,9,8038,9060,11600,12307,12703,12970,1161,2701,1204,600,620,622,1
20000,1,1,2,24,7,9,9,9,9,9,11179,12188,12904,14217,14360,16140,1504,1220,1533,676,2177,559,1
20000,1,1,2,25,9,9,7,6,7,7,9248,11859,14264,13746,13228,14333,3100,2900,0,0,1325,670,0
20000,1,1,2,24,9,9,9,9,9,9,15570,16996,18414,19843,19643,3300,2000,2000,2200,0,100,0,0
20000,1,1,2,26,6,7,7,7,7,10,150,150,150,150,150,1150,0,0,0,0,1150,0,1
20000,1,1,2,27,9,9,11,11,11,11,36908,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,1,2,27,9,9,9,9,9,9,13384,14153,15417,16944,18992,15888,1300,1500,2000,2048,0,4500,1
20000,1,1,3,26,7,6,7,6,7,9,10449,10135,11926,11448,10970,11636,0,2100,0,0,1000,1000,1
20000,1,1,1,44,8,5,6,7,9,9,11027,10710,10398,10000,10000,10000,0,0,0,0,0,0,1
20000,1,1,2,31,6,7,7,7,9,9,11358,10884,13109,12602,13093,13433,0,2716,0,700,700,500,1
20000,1,1,2,47,8,7,9,9,9,7,17629,17053,17796,18729,19049,17300,0,1325,1258,1373,0,602,1
20000,1,1,2,24,4,5,6,7,7,11,21151,20537,19933,19167,18767,18767,0,0,0,0,0,0,0
20000,1,1,3,40,9,9,9,9,9,9,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,1
20000,1,1,3,40,9,9,7,6,7,7,13370,16326,17963,17386,16809,18137,3200,2200,0,0,1600,900,1
20000,1,1,2,31,7,7,7,9,9,9,16509,19116,18028,18200,16844,18082,2906,0,1250,594,3000,819,1
20000,1,1,3,48,9,9,9,9,9,9,19195,20089,16739,17486,9392,9587,1257,1368,1115,301,310,352,1
20000,1,1,2,48,6,7,7,2,2,2,250,250,250,250,250,250,0,0,0,0,0,0,1
20000,1,1,3,46,10,7,7,10,10,9,1836,1651,0,390,1170,780,0,0,390,1170,0,0,1
20000,1,1,2,38,9,9,9,9,9,9,12248,15023,16773,18394,19268,14850,3000,2000,2000,2000,1003,904,0
20000,1,1,2,34,9,9,7,9,9,11,6569,6939,4679,2960,0,0,2449,0,1000,0,0,0,0
20000,1,1,2,35,9,9,9,9,9,9,16958,17028,15421,13895,11592,11433,1699,1600,2000,1000,1500,1000,0
20000,1,1,3,52,7,7,7,7,11,11,8145,10474,10000,0,0,0,2474,0,0,0,0,0,1
20000,1,1,3,52,7,9,9,9,9,9,16290,17301,19012,19959,19962,19988,1289,2000,1300,658,680,1000,0
20000,1,1,2,59,7,7,7,7,9,9,7451,5119,5546,6302,7193,8075,2000,1500,1000,1000,1000,1000,0
20000,1,1,3,60,8,7,9,9,9,9,17495,16917,17922,18201,18566,19284,0,1287,2000,648,1000,1000,0
20000,1,1,3,51,9,9,9,9,9,9,14962,17580,19748,19290,21000,0,2890,2458,1000,210,0,0,0
20000,1,1,2,53,9,9,9,9,9,9,19165,16851,14431,9150,10100,0,3000,3000,5000,6000,0,0,1
20000,1,1,1,57,9,9,7,9,9,9,19071,20442,20141,19888,20318,20364,2000,1200,1300,1000,1000,1000,0
20000,1,1,3,57,8,7,7,11,11,10,1472,211,-1050,-1440,-1830,780,0,0,0,0,3000,0,1
20000,1,1,2,57,10,10,11,10,10,10,170,-220,-610,18990,390,930,0,0,19990,390,930,0,0
20000,1,1,2,23,8,7,10,10,9,9,19901,19105,572,19206,18595,19135,0,572,20502,1000,840,705,0
20000,1,1,2,22,9,9,9,9,9,7,18306,18977,19328,19035,19262,12308,1287,1462,1522,1165,0,1000,0
20000,1,1,2,23,9,9,9,9,9,9,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000,0
20000,1,1,2,24,9,9,9,9,9,9,3724,5646,6808,14046,13924,16924,2000,1262,7500,278,3000,0,0
20000,1,1,2,24,8,6,7,9,9,6,14665,14146,13634,14401,16257,15713,0,0,1300,2101,0,0,1
20000,1,1,2,24,10,7,10,10,10,10,546,48,498,449,1651,1114,0,948,449,1700,1114,0,0
20000,1,1,1,23,9,9,9,9,9,9,18455,19990,20215,19298,19807,12294,2000,20000,1612,1121,702,1000,0
20000,1,1,2,24,5,6,7,9,9,9,20569,19927,16371,17291,18001,18706,0,0,1500,1000,1000,836,1
20000,1,1,2,27,6,7,7,4,4,5,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1
20000,1,1,3,27,11,11,11,11,11,11,-2000,780,0,-1000,0,1222,2780,2000,1000,1000,1222,1800,0
20000,1,1,2,27,10,10,10,10,11,11,390,0,780,0,0,0,0,780,0,0,0,0,0
20000,1,1,3,29,9,9,9,9,11,11,14171,11136,20649,-1001,-1,-1,2000,10000,0,1000,0,0,0
20000,1,1,2,28,8,7,7,7,9,9,18534,17944,20199,19492,19888,14087,0,2860,0,549,441,502,0
20000,1,1,3,30,9,9,10,10,10,11,16925,12216,1179,1536,-301,-301,1000,1179,1536,0,0,0,1
20000,1,1,2,23,7,9,9,9,9,11,18337,19317,19645,19935,0,0,1602,1710,1000,0,0,0,1
20000,1,1,3,32,8,6,7,7,9,9,15598,15055,16511,15953,16190,16777,0,2000,0,800,1000,1000,1
20000,1,1,2,45,8,10,10,10,10,11,0,390,0,780,0,0,780,0,780,0,0,0,0
20000,1,1,3,36,6,7,7,6,6,6,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
20000,1,1,2,49,8,7,7,10,9,9,19481,18756,-3744,17105,17250,0,0,0,21200,345,0,0,1
20000,1,1,2,32,8,7,9,9,9,9,20450,17861,18967,19633,18187,18568,0,1700,1300,651,674,756,1
20000,1,1,2,48,10,10,11,10,10,10,170,-220,-610,390,0,19993,0,0,1390,0,20773,400,0
20000,1,1,3,45,9,10,7,9,9,7,8541,5577,5346,9984,19089,18356,5577,0,5000,10089,0,2000,0
20000,1,1,2,46,9,9,9,7,6,4,7790,9985,12001,13978,15932,17572,2500,2500,2500,2500,2500,2500,0
20000,1,1,2,48,9,9,7,7,9,9,13543,16434,17452,16879,17059,17263,3132,1577,0,757,628,700,1
20000,1,1,2,46,7,6,7,7,7,7,9417,9119,10015,9705,10540,10825,0,1200,0,1000,600,0,1
20000,1,1,2,36,10,10,10,10,10,10,416,0,832,0,832,1486,0,832,0,832,1486,0,0
20000,1,1,2,45,9,9,9,9,9,9,18011,18083,18500,19014,19019,17484,1500,1400,1243,638,2000,480,0
20000,1,1,2,43,9,9,9,9,9,9,12648,14126,15162,17891,18590,19286,2000,1271,3000,1000,1000,1000,0
20000,1,1,3,38,9,9,10,9,9,9,17860,11627,19648,18459,18824,19220,1400,19648,1307,672,698,718,0
20000,1,1,3,50,8,4,5,4,5,6,18378,17797,19225,18644,18063,17491,0,2000,0,0,0,0,0
20000,1,1,2,55,9,9,9,9,9,9,19978,18910,18962,19886,18978,17124,1594,1476,1400,380,342,672,1
20000,1,1,2,53,10,9,10,10,10,10,13561,13050,390,18280,2880,1600,1105,390,18280,2880,1600,0,1
20000,1,1,2,24,7,9,9,7,7,7,8295,9310,12130,11644,12250,11910,1160,2980,0,1100,0,1000,1
20000,1,1,2,24,8,7,9,9,9,9,20464,19322,19004,19558,19176,19441,4,1640,1589,1000,1001,1004,0
20000,1,1,2,27,9,9,9,9,7,7,13621,14984,16431,18835,18235,19535,1596,2000,3000,0,1600,0,0
20000,1,1,2,22,8,5,6,7,9,9,21425,21410,20786,19994,10700,0,620,0,4,0,0,0,1
20000,1,1,2,27,8,7,9,9,9,9,20079,18696,19872,20100,19704,18004,0,1782,1400,394,0,226,0
20000,1,1,3,37,9,10,9,9,9,9,18629,19202,20459,19493,17289,17684,21473,1576,2000,600,1000,700,0
20000,1,1,3,30,9,9,10,9,9,11,19522,23249,16668,18389,17898,18462,4358,16730,3395,1898,1000,4674,0
20000,1,1,2,45,9,9,9,9,9,9,5250,7151,9024,10865,12677,14309,2000,2000,2000,2000,2000,2000,1
20000,1,1,2,27,9,9,9,9,9,9,11849,13144,14429,15659,16959,-41,1500,1500,1500,1500,3000,13500,1
20000,1,1,2,36,10,9,10,10,9,9,16842,16300,390,14536,7446,0,1000,390,14536,149,0,8346,0
20000,1,1,3,46,8,7,9,9,9,9,19450,18844,19853,19894,19993,20030,0,1626,1615,710,720,1587,0
20000,1,1,3,45,9,9,9,9,9,9,26400,27400,28400,29400,30000,0,1000,1000,1000,600,0,0,0
20000,1,1,3,39,10,7,7,7,10,10,780,780,390,0,780,0,390,0,0,780,0,0,0
20000,1,1,3,40,6,7,7,7,7,7,300,300,300,300,300,300,0,0,0,0,0,0,1
20000,1,1,3,48,10,9,10,10,7,9,1522,1261,1261,2126,1573,1170,1000,1261,2126,0,0,150,1
20000,1,1,2,34,8,5,6,7,7,7,15526,14996,14474,13944,15073,14692,0,0,0,1363,0,2000,0
20000,1,1,2,43,9,9,9,9,9,9,15921,16930,17954,18966,19404,19962,1280,1304,1316,754,931,463,1
20000,1,1,2,33,8,7,7,7,7,7,16247,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,0
20000,1,1,3,30,9,9,9,9,10,9,19131,17834,18790,-27490,20001,17985,1500,1400,0,47700,700,1000,0
20000,1,1,3,28,9,9,9,7,9,9,19794,19519,20464,19756,19978,11680,1304,2900,0,773,626,8554,0
20000,1,1,2,47,10,9,9,11,11,10,3897,4774,-10,-10,-10,3990,1004,0,0,0,4000,2000,0
20000,1,1,2,40,9,9,9,9,9,10,17613,18897,34964,9376,9620,780,1590,1208,1276,520,1560,0,1
20000,1,1,2,62,9,9,9,9,9,9,16303,17314,18343,19331,18541,18929,1286,1315,1303,663,686,744,0
20000,1,1,3,53,6,5,6,7,6,7,15507,14974,14449,15116,14582,14206,0,0,1200,0,0,2230,1
20000,1,1,3,53,9,9,9,9,9,9,19084,19224,18545,19405,19358,19413,1300,1400,1300,700,700,646,0
20000,1,1,3,28,9,9,9,9,9,9,16066,17477,17041,18239,17919,17398,2000,1400,1500,1000,1000,1000,1
20000,1,1,2,25,6,7,7,5,5,5,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,1
20000,1,1,2,24,9,9,9,9,9,9,19438,16944,17990,19671,19244,19443,1273,1319,2000,674,693,693,0
20000,1,1,3,29,9,9,9,9,9,9,14576,16318,17388,17850,17737,27240,2000,1354,2113,1000,1000,1000,0
20000,1,1,2,38,8,10,9,9,9,9,-2086,16116,17151,18161,18521,18911,18451,1300,1302,662,688,800,0
20000,1,1,3,38,9,9,9,9,9,9,17224,16533,17557,18666,19037,19434,1267,1291,1400,681,703,600,0
20000,1,1,3,43,9,9,9,7,9,10,18100,17926,19485,19503,19566,1320,2000,3000,1200,1000,1400,0,0
20000,1,1,3,34,9,9,9,9,9,9,17692,17293,16803,16525,16185,-2623,2000,2004,1500,1500,0,19500,0
20000,1,1,2,37,9,9,7,7,11,11,18623,21501,20650,0,0,0,3501,0,0,0,0,0,0
20000,1,1,3,45,8,6,7,7,9,9,18838,18243,18849,17724,17524,0,0,1200,0,0,0,0,1
20000,1,1,3,48,9,9,6,7,4,5,10805,15270,14740,18188,17630,16780,5000,0,4000,0,0,0,1
20000,1,1,2,49,9,9,9,11,11,11,16787,18464,0,0,0,0,2074,0,0,0,0,0,0
30000,1,1,3,42,10,10,10,10,10,7,390,390,390,240,1320,780,390,390,240,1470,0,0,0
30000,1,1,3,55,7,7,7,6,6,5,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1
30000,1,1,1,54,9,9,9,9,9,9,22987,22298,22352,23221,24339,25943,2500,2000,1500,4000,2000,0,0
30000,1,1,3,58,9,9,9,9,9,9,19143,20168,21229,21495,21800,22437,1640,1700,915,800,1000,1961,0
30000,1,1,3,59,10,10,10,10,10,10,390,390,390,390,390,1320,390,390,390,390,1320,0,1
30000,1,1,3,48,9,9,9,9,9,9,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0
30000,1,1,3,45,9,9,7,9,9,9,17187,24045,23180,22000,22000,0,7900,0,0,0,0,0,0
30000,1,1,2,29,10,10,10,10,11,11,390,0,780,0,0,0,0,780,0,0,0,0,0
30000,1,1,3,50,9,9,9,9,9,10,28339,24232,15626,9330,4372,1419,1681,2000,0,0,1419,12000,1
30000,1,1,2,39,9,9,9,9,9,9,10178,14491,15504,15812,16143,16606,4491,1257,565,585,730,1000,1
30000,1,1,3,26,8,7,9,9,9,9,30814,29551,24034,21155,18413,0,0,1500,1150,900,0,0,1
30000,1,1,3,28,7,7,7,7,7,5,23848,23873,24182,26022,27462,27531,700,1000,2550,2013,1108,0,1
30000,1,1,3,42,9,9,7,10,10,7,14617,20350,18456,4190,13702,13247,6000,28,5000,13702,0,10000,0
30000,1,1,3,44,5,6,7,7,11,11,7221,6962,6700,0,0,0,0,0,0,0,0,0,1
30000,1,1,2,25,7,7,7,9,9,7,22440,24168,23481,23950,25659,25098,2390,0,859,2097,0,1092,1
30000,1,1,2,36,9,9,9,11,11,11,30328,29999,0,0,0,0,1768,0,0,0,0,0,1
30000,1,1,3,44,7,7,7,9,9,9,18659,22544,21889,22721,23401,25000,4500,0,1500,1200,2000,3000,1
30000,1,1,2,38,8,7,9,9,9,9,30771,29975,27541,27785,28839,29412,0,2000,1000,1500,1052,591,0
30000,1,1,3,45,7,7,7,6,4,5,25161,24476,28721,31262,30217,29158,0,5000,3300,0,0,0,1
30000,1,1,3,57,9,9,9,9,9,9,20976,22332,23654,24952,26551,29598,2000,2000,2000,2000,4500,0,0
30000,1,1,3,49,7,7,7,7,7,7,26343,27127,26393,29646,30390,29755,1500,0,3712,1363,0,1141,0
30000,1,1,2,23,7,7,7,7,7,7,10732,20501,20831,21231,20589,31018,10000,1000,1000,0,13000,0,0
30000,1,1,2,25,11,11,11,11,11,11,780,0,390,749,390,0,0,390,749,390,0,805,1
30000,1,1,2,42,4,5,6,7,9,9,32755,31973,30937,29999,29214,29846,0,0,6,1054,1111,0,1
30000,1,1,3,64,7,7,7,9,9,9,13594,14078,14547,15304,16056,20196,1000,1000,1000,1000,4600,0,1
30000,1,1,2,23,7,9,9,9,9,9,29144,30419,30097,25887,25707,0,2033,1420,0,92,0,0,1
30000,1,1,2,46,6,7,9,9,9,9,13784,13277,13984,14350,14650,15156,0,1234,600,532,750,825,1
30000,1,1,2,22,7,9,9,9,9,9,28328,29505,25362,19493,5765,0,1704,1250,390,115,0,0,0
30000,1,1,2,59,8,7,9,9,9,9,13486,12984,13991,14114,14406,14692,0,1528,651,668,674,683,1
30000,1,1,2,53,7,9,9,9,9,9,28033,28675,28997,29214,28933,29134,1788,1500,1173,1100,1100,1000,0
30000,1,1,2,29,8,11,11,11,11,10,0,0,0,0,0,7035,0,0,0,0,7035,0,1
30000,1,1,2,28,7,7,7,7,7,6,300,300,300,300,1300,1150,0,0,0,1000,150,0,1
30000,1,1,3,52,9,9,9,9,9,9,28889,30050,29797,18464,12235,0,2002,1025,1230,1042,0,0,0
30000,1,1,3,53,9,9,11,11,11,11,1596,0,0,0,0,0,0,0,0,0,0,0,0
30000,1,1,2,28,7,7,7,9,9,9,22323,25961,25141,22272,22844,19436,4000,9,1000,1013,1300,10000,1
30000,1,1,3,47,9,9,9,9,9,9,28923,29803,25373,23231,23913,21120,1586,1365,1663,5106,1050,0,0
30000,1,1,2,25,9,9,9,9,9,11,10198,28773,18031,13127,0,0,18808,1200,263,0,0,0,0
30000,1,1,3,32,9,9,9,9,9,10,28292,30494,28317,16454,450,1400,3000,1431,483,0,700,0,0
30000,1,1,3,33,7,9,9,9,9,9,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,1
30000,1,1,3,47,9,9,7,9,9,11,27609,30791,29913,30461,0,0,3630,0,1300,0,0,0,0
30000,1,1,2,31,6,7,9,9,9,7,30588,26860,21165,21281,22938,22422,0,1646,762,2000,0,647,1
30000,1,1,3,53,10,10,10,10,10,10,263,14833,5242,19705,10417,9736,14849,5250,19711,10417,9979,5108,0
30000,1,1,2,49,9,10,10,9,10,10,15966,240,17433,16865,29220,11400,262,20416,852,29220,728,0,0
30000,1,1,2,24,7,7,7,9,9,11,28470,31407,30200,30000,0,0,3407,0,0,0,0,0,0
30000,1,1,2,25,9,9,9,9,9,7,22821,23846,24864,25360,26999,26414,1397,1415,911,2051,0,1500,0
30000,1,1,2,46,3,4,5,6,7,9,33134,32351,31397,30321,30000,28961,0,0,0,0,5000,0,0
30000,1,1,2,42,9,9,9,9,9,9,8185,9395,10928,11445,12108,12753,1500,2000,1000,1000,1000,1243,1
30000,1,1,3,41,8,7,7,7,7,7,4743,5609,5371,5833,5594,6074,1090,0,552,0,573,0,1
30000,1,1,2,45,9,9,9,9,9,9,28185,28296,23455,24179,24289,24649,1377,1370,1294,1015,900,913,0
30000,1,1,2,31,9,9,9,9,9,11,27838,28791,27788,29784,0,0,1703,1200,2196,2500,0,0,1
30000,1,1,2,58,10,10,10,9,9,9,390,390,1170,780,780,0,390,1170,0,0,0,0,0
30000,1,1,3,52,7,6,7,9,9,9,31521,30749,29506,29106,29106,29700,0,0,0,0,594,0,0
30000,1,1,3,50,8,7,9,9,7,9,22320,21674,22995,24310,23781,25383,0,1685,2000,0,2000,1000,1
30000,1,1,3,48,9,9,7,7,6,7,20817,23860,24372,25776,25088,24537,3400,1200,2100,0,0,2200,0
30000,1,1,2,27,9,9,9,9,9,7,27061,28129,29377,29625,30134,28716,1504,1752,1000,2257,0,2287,0
30000,1,1,2,26,8,10,7,9,10,10,-857,29237,1170,780,10500,0,30484,0,0,10500,0,0,0
30000,1,1,2,44,7,7,7,9,9,9,28290,30728,29701,29121,29715,0,3600,0,600,594,0,0,0
30000,1,1,3,59,9,9,9,9,9,9,29272,29096,22088,21624,21833,18174,1404,1268,694,866,695,838,0
30000,1,1,2,44,5,6,7,2,2,2,2646,2646,2646,2646,2646,2646,0,0,0,0,0,0,0
30000,1,1,2,51,9,9,9,9,7,7,25358,26447,26946,28957,29408,29840,1800,1300,2400,1000,1000,0,0
30000,1,1,2,38,9,9,9,9,9,9,14095,15117,16130,16462,16808,17140,1255,1268,600,611,612,1000,0
30000,1,1,3,50,10,7,9,9,11,11,3607,2644,3895,0,0,0,0,1309,0,0,0,0,1
30000,1,1,2,59,9,9,9,9,9,9,28372,29152,29643,29593,27952,0,2010,1500,788,559,0,0,0
30000,1,1,1,45,9,9,7,9,9,7,21325,24355,23670,24002,26373,25798,3376,0,1023,2925,0,1000,0
30000,1,1,3,31,7,10,10,10,10,10,390,390,390,0,780,0,390,390,0,780,0,0,0
30000,1,1,2,29,9,9,9,9,9,9,28547,29398,29864,30115,15818,13813,1700,1500,1010,1000,1000,1200,0
30000,1,1,2,39,8,7,9,9,9,9,27934,27206,28404,24865,24528,25011,0,2000,1100,1100,1042,917,1
30000,1,1,3,36,10,10,10,10,9,10,1493,1555,390,780,390,390,1858,390,780,0,390,0,0
30000,1,1,2,28,8,7,7,7,9,9,25554,28031,28345,27591,28218,29880,3204,1068,0,1068,2136,600,1
30000,1,1,3,47,7,7,7,7,7,7,19150,19149,23888,24337,23725,0,600,5229,1000,0,0,0,0
30000,1,1,2,42,8,7,9,9,9,9,13347,12843,13850,14125,14423,14516,0,1227,502,522,521,521,1
30000,1,1,2,27,9,9,9,9,10,10,18556,20252,22419,22075,29466,28911,2000,3008,5066,29572,1911,1000,0
30000,1,1,2,41,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,1,1,3,44,9,9,9,9,9,9,10056,11387,12192,12986,13775,14393,1500,1300,1000,1000,1000,1000,0
30000,1,1,2,34,7,7,7,9,9,9,24367,28682,27922,28632,29075,30891,4723,0,1173,1056,2300,0,1
30000,1,1,2,50,7,9,9,9,9,9,46868,42397,38569,33570,19895,30125,1800,2200,1400,2000,30000,997,1
30000,1,1,2,42,9,9,7,9,9,10,27742,31130,29105,58840,28840,1319,4600,0,1060,1091,1319,565,0
30000,1,1,3,55,7,7,2,2,2,2,2395,2395,2395,2395,2395,2395,0,0,0,0,0,0,1
30000,1,1,3,43,8,6,7,7,7,7,22494,21845,21207,23491,22818,24321,0,0,2645,0,2029,1027,1
30000,1,1,2,52,8,7,9,9,9,9,18034,16604,16635,15413,14296,9090,6,1335,2000,0,0,939,0
30000,1,1,3,55,6,7,7,2,2,2,2395,2395,2395,2395,2395,2395,0,0,0,0,0,0,1
30000,1,1,3,28,10,9,9,9,7,9,38390,20830,56262,59113,58016,30900,4200,36444,4360,4,2204,0,0
30000,1,1,2,30,8,7,7,7,7,7,4318,5096,6353,7092,7972,7702,1000,1500,1000,1000,0,1000,0
30000,1,1,2,56,9,9,9,9,9,9,32758,33720,32779,31557,30094,27223,1521,1580,1358,895,1217,1022,0
30000,1,1,2,35,8,7,7,9,9,9,29147,30268,29505,29916,14330,29000,1900,0,1300,884,780,0,1
30000,1,1,3,48,9,9,9,7,7,6,19650,20817,23860,24372,25776,25088,1500,3400,1200,2100,0,0,1
30000,1,1,3,47,9,9,9,10,9,9,118587,89271,91157,30420,30384,29774,6624,3000,31959,1052,1062,1114,0
30000,1,1,3,41,8,7,7,9,9,9,17301,18015,17437,18448,18815,19210,1295,0,1306,673,698,1547,0
30000,1,1,2,31,9,9,9,9,9,9,28275,29772,27821,28075,29682,28001,2000,2000,2000,2014,2000,2000,0
30000,1,1,2,31,8,6,7,9,9,9,31405,30588,26860,21165,21281,22938,0,0,1646,762,2000,0,1
30000,1,1,1,52,8,7,7,6,7,7,23819,23144,28066,27321,27571,29300,0,5637,0,1000,2332,0,1
30000,1,1,3,54,6,6,6,7,9,9,29391,30224,29472,56952,28476,28296,1600,0,0,600,600,1000,1
30000,1,1,2,25,7,9,9,9,9,7,23421,24228,25331,26347,27508,30118,1500,1500,1439,1600,3200,0,1
30000,1,1,2,25,9,9,9,9,9,9,23075,23996,25407,27312,8810,6355,2000,2500,3000,178,1000,0,0
30000,1,1,3,30,6,7,7,2,2,2,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
30000,1,1,2,28,9,9,9,9,10,10,11064,10030,9019,7970,1479,1635,1159,1159,1000,1479,1635,780,0
30000,1,1,3,46,8,7,9,9,9,9,19523,18917,20004,21063,21416,22667,0,1700,1700,1000,1749,0,1
30000,1,1,3,44,11,11,11,11,11,11,2180,0,0,0,0,0,0,0,0,0,0,0,0
30000,1,1,3,48,10,10,10,10,10,10,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,0
30000,1,1,2,32,9,9,9,9,9,9,27995,28977,29366,29553,27677,16364,1456,2000,1400,554,327,0,0
30000,1,1,3,54,9,9,9,9,9,7,13693,14757,15815,16788,17787,17363,1600,1600,1540,1580,0,700,1
30000,1,1,2,23,8,7,9,9,9,9,30391,29144,30419,30097,25887,25707,0,2033,1420,0,92,0,0
30000,1,1,2,27,9,9,9,9,9,9,29584,25645,24564,25823,26269,26335,3000,2000,2000,2500,3000,2500,0
30000,1,1,2,25,9,9,11,11,11,11,1211,-50,-440,-830,-1220,-1220,0,0,0,0,0,2000,0
30000,1,1,2,28,9,9,9,9,7,7,22634,23638,24689,28809,30052,29057,1385,1440,4560,2001,1,1228,1
30000,1,1,2,32,9,9,9,9,9,9,5981,7369,8542,9552,9743,10085,1500,1300,1159,350,500,370,0
30000,1,1,3,42,8,7,9,9,9,9,14655,12731,13225,16952,11920,0,14,3000,5000,1000,0,0,0
30000,1,1,2,37,9,9,9,9,9,9,22629,11332,12471,7985,13619,17997,5002,5003,7983,10000,10103,10106,0
30000,1,1,2,51,9,9,9,9,9,7,24070,25358,26447,26946,28957,29408,2000,1800,1300,2400,1000,1000,0
30000,1,1,3,52,9,9,9,9,9,9,28541,28889,30050,29797,18464,12235,1502,2002,1025,1230,1042,0,0
30000,1,1,3,51,9,9,9,9,9,11,13386,13218,14453,15525,0,0,1218,1453,1525,0,0,0,0
30000,1,1,3,52,8,7,7,10,9,9,3997,2522,0,1919,2658,2497,0,0,1919,2000,1100,201,1
30000,1,1,3,50,10,10,10,10,10,10,390,390,390,390,390,390,390,390,390,390,390,2109,0
30000,1,1,2,23,9,9,11,10,9,9,4443,370,380,590,7704,20204,430,400,601,7504,15005,5674,0
30000,1,1,2,29,9,9,9,9,9,9,27904,28547,29398,29864,30115,15818,1500,1700,1500,1010,1000,1000,0
